"CCSuid","CCSdguid","CCSname","CCSpop_2021","CCStdwell_2021","CCSurdwell_2021","CCSpop_2016","CCSpop_2016a","CCStdwell_2016a","CCSurdwell_2016a","CCSarea","CCSadj_2016","CCSir_2016","CCSir_2021","PRuid","CDcode","CCScode","ERcode"
"2461050","2021S05022461050","Sainte-Mélanie",3250,1518,1394,2989,2989,1428,1277,"76.1029","0","0","0","24","61","050","50"
"2462007","2021S05022462007","Saint-Félix-de-Valois",6975,3190,3057,6305,6305,2871,2693,"88.3995","0","0","0","24","62","007","50"
"2462015","2021S05022462015","Saint-Jean-de-Matha",4838,2851,2259,4450,4450,2660,2024,"109.4905","0","0","0","24","62","015","50"
"2462020","2021S05022462020","Sainte-Béatrix",7739,5853,3878,7006,7006,5727,3389,"3226.2593","0","0","0","24","62","020","50"
"2462030","2021S05022462030","Sainte-Marcelline-de-Kildare",19724,16853,10226,17366,17366,16605,8681,"1230.4596","0","0","0","24","62","030","50"
"2462037","2021S05022462037","Rawdon",11719,6109,5447,11057,11057,5683,4868,"185.3816","0","0","0","24","62","037","50"
"2462075","2021S05022462075","Saint-Damien",2393,1891,1220,2094,2094,1759,1058,"252.275","0","0","0","24","62","075","50"
"2462902","2021S05022462902","Lac-Minaki",0,0,0,0,0,0,0,"80.5914","0","0","0","24","62","902","50"
"2462908","2021S05022462908","Lac-Matawin",10,53,6,10,10,25,4,"759.1217","0","0","0","24","62","908","50"
"2462910","2021S05022462910","Lac-Legendre",0,0,0,0,0,0,0,"705.7841","0","0","0","24","62","910","50"
"2462912","2021S05022462912","Saint-Guillaume-Nord",102,153,64,87,87,111,47,"752.7845","0","0","0","24","62","912","50"
"2462914","2021S05022462914","Lac-des-Dix-Milles",0,1,0,0,0,0,0,"224.7785","0","0","0","24","62","914","50"
"2462918","2021S05022462918","Baie-Obaoca",0,0,0,0,0,0,0,"1266.3558","0","0","0","24","62","918","50"
"2462920","2021S05022462920","Baie-Atibenne",2000,403,353,2060,2060,417,375,"541.4724","0","0","0","24","62","920","50"
"2463005","2021S05022463005","Sainte-Marie-Salomé",1221,542,516,1209,1209,546,512,"33.7936","0","0","0","24","63","005","50"
"2463013","2021S05022463013","Saint-Jacques",4302,1939,1892,3971,3971,1743,1683,"67.1696","0","0","0","24","63","013","50"
"2463023","2021S05022463023","Saint-Alexis",1370,581,554,1308,1308,564,538,"43.0085","0","0","0","24","63","023","50"
"2463030","2021S05022463030","Saint-Esprit",2011,933,900,1967,1967,872,835,"54.1881","0","0","0","24","63","030","50"
"2463035","2021S05022463035","Saint-Roch-de-l'Achigan",5715,2325,2260,5413,5413,2208,2137,"100.2047","0","0","0","24","63","035","50"
"2463048","2021S05022463048","Saint-Lin--Laurentides",24030,9615,9289,20786,20786,8376,8083,"118.2861","0","0","0","24","63","048","50"
"2463060","2021S05022463060","Sainte-Julienne",17965,8721,7722,15999,15999,8139,7013,"242.0461","0","0","0","24","63","060","50"
"2463065","2021S05022463065","Saint-Liguori",2066,901,856,1943,1943,847,807,"50.8811","0","0","0","24","63","065","50"
"2464008","2021S05022464008","Terrebonne",119944,46056,45247,111575,111575,42622,41801,"153.7581","0","0","0","24","64","008","50"
"2464015","2021S05022464015","Mascouche",51183,20290,19981,46692,46692,18322,17900,"106.8932","0","0","0","24","64","015","50"
"2465005","2021S05022465005","Laval",438366,176115,169785,422993,422993,165686,160328,"246.1349","0","0","0","24","65","005","45"
"2466023","2021S05022466023","Montréal",2004265,976966,910359,1942044,1942044,939112,870373,"498.292","0","0","0","24","66","023","40"
"2467005","2021S05022467005","Saint-Mathieu",2339,951,937,2156,2156,895,860,"31.4115","0","0","0","24","67","005","35"
"2467010","2021S05022467010","Saint-Philippe",7597,2921,2856,6320,6320,2627,2490,"61.9572","0","0","0","24","67","010","35"
"2467035","2021S05022467035","Saint-Constant",105032,42348,41481,97020,97020,37949,37278,"134.8189","0","0","0","24","67","035","35"
"2467040","2021S05022467040","Saint-Isidore",2769,1094,1072,2608,2608,1047,1026,"52.2871","0","0","0","24","67","040","35"
"2467045","2021S05022467045","Mercier",67831,26918,26304,63339,63339,25350,24610,"139.9671","0","1","1","24","67","045","35"
"2468005","2021S05022468005","Saint-Bernard-de-Lacolle",1542,674,618,1549,1549,670,620,"113.3562","0","0","0","24","68","005","35"
"2468015","2021S05022468015","Hemmingford",2824,1302,1200,2655,2655,1286,1135,"158.2927","0","0","0","24","68","015","35"
"2468020","2021S05022468020","Sainte-Clotilde",2646,829,783,1622,1622,704,645,"78.2055","0","0","0","24","68","020","35"
"2468025","2021S05022468025","Saint-Patrice-de-Sherrington",1963,805,769,1960,1960,808,760,"92.5509","0","0","0","24","68","025","35"
"2468035","2021S05022468035","Saint-Cyprien-de-Napierville",5755,2457,2319,5826,5826,2390,2335,"102.2526","0","0","0","24","68","035","35"
"2468040","2021S05022468040","Saint-Jacques-le-Mineur",1766,739,714,1690,1690,650,637,"67.1845","0","0","0","24","68","040","35"
"2468045","2021S05022468045","Saint-Édouard",1365,548,515,1321,1321,542,514,"52.6816","0","0","0","24","68","045","35"
"2468050","2021S05022468050","Saint-Michel",3521,1296,1259,3186,3186,1217,1182,"59.8226","0","0","0","24","68","050","35"
"2468055","2021S05022468055","Saint-Rémi",8957,3796,3682,8061,8061,3522,3377,"78.1759","0","0","0","24","68","055","35"
"2469005","2021S05022469005","Havelock",756,407,352,740,740,400,342,"88.6954","0","0","0","24","69","005","35"
"2469010","2021S05022469010","Franklin",1635,800,717,1636,1636,777,700,"112.3273","0","0","0","24","69","010","35"
"2469017","2021S05022469017","Saint-Chrysostome",2582,1184,1105,2645,2645,1167,1107,"100.198","0","0","0","24","69","017","35"
"2469030","2021S05022469030","Très-Saint-Sacrement",2039,872,820,1964,1964,850,807,"98.1242","0","0","0","24","69","030","35"
"2469037","2021S05022469037","Ormstown",3917,1788,1706,3595,3595,1641,1542,"142.2364","0","0","0","24","69","037","35"
"2469045","2021S05022469045","Hinchinbrooke",2187,1177,1026,2103,2103,1186,969,"148.359","0","0","0","24","69","045","35"
"2469050","2021S05022469050","Elgin",389,206,175,394,394,221,176,"69.3508","0","0","0","24","69","050","35"
"2469060","2021S05022469060","Godmanchester",3959,1894,1784,3838,3838,1777,1662,"141.4209","0","0","0","24","69","060","35"
"2469070","2021S05022469070","Saint-Anicet",4363,2808,2042,3950,3950,2875,1828,"175.1682","0","0","0","24","69","070","35"
"2469075","2021S05022469075","Dundee",386,310,168,1589,1589,1122,533,"92.1999","0","0","1","24","69","075","35"
"2470012","2021S05022470012","Sainte-Martine",6996,3007,2911,6725,6725,2898,2808,"116.3375","0","0","0","24","70","012","35"
"2470022","2021S05022470022","Beauharnois",13638,6451,6293,12884,12884,6072,5798,"68.2196","0","0","0","24","70","022","35"
"2470030","2021S05022470030","Saint-Étienne-de-Beauharnois",1099,431,423,831,831,346,331,"40.6276","0","0","0","24","70","030","35"
"2470035","2021S05022470035","Saint-Louis-de-Gonzague",1950,777,757,1481,1481,602,580,"77.0425","0","0","0","24","70","035","35"
"2470040","2021S05022470040","Saint-Stanislas-de-Kostka",1852,896,788,1654,1654,877,725,"57.6943","0","0","0","24","70","040","35"
"2470052","2021S05022470052","Salaberry-de-Valleyfield",42787,20962,20073,40745,40745,19356,18623,"108.5597","0","0","0","24","70","052","35"
"2471015","2021S05022471015","Saint-Télesphore",3243,1421,1321,2856,2856,1296,1177,"78.5762","0","0","0","24","71","015","35"
"2471020","2021S05022471020","Saint-Polycarpe",17633,7647,7408,15526,15526,6597,6325,"106.5598","0","0","0","24","71","020","35"
"2471040","2021S05022471040","Coteau-du-Lac",7473,3025,2928,7044,7044,2743,2645,"46.8741","0","0","0","24","71","040","35"
"2471045","2021S05022471045","Saint-Clet",1700,728,706,1779,1779,727,712,"39.3178","0","0","0","24","71","045","35"
"2471050","2021S05022471050","Les Cèdres",48662,19493,19013,46212,46212,18425,17974,"122.0512","0","0","0","24","71","050","35"
"2471083","2021S05022471083","Vaudreuil-Dorion",72514,28113,27339,64658,64658,24628,23970,"163.2723","0","0","0","24","71","083","35"
"2471110","2021S05022471110","Sainte-Marthe",1014,448,430,1097,1097,451,433,"79.5995","0","0","0","24","71","110","35"
"2471115","2021S05022471115","Sainte-Justine-de-Newton",947,443,407,922,922,426,389,"84.5866","0","0","0","24","71","115","35"
"2471125","2021S05022471125","Très-Saint-Rédempteur",978,389,381,898,898,371,350,"26.0566","0","0","0","24","71","125","35"
"2471133","2021S05022471133","Rigaud",8436,3779,3569,8357,8357,3810,3540,"107.2936","0","0","0","24","71","133","35"
"2472005","2021S05022472005","Saint-Eustache",82988,34501,33727,79578,79578,32923,32310,"85.3226","0","0","0","24","72","005","55"
"2472025","2021S05022472025","Saint-Joseph-du-Lac",13312,5492,5333,13115,13115,5304,5145,"45.8111","0","0","0","24","72","025","55"
"2472032","2021S05022472032","Oka",3968,1683,1616,3824,3824,1636,1563,"68.8539","0","1","1","24","72","032","55"
"2472043","2021S05022472043","Saint-Placide",1784,876,778,1686,1686,865,730,"42.8875","0","0","0","24","72","043","55"
"2473015","2021S05022473015","Blainville",148411,60977,59435,142682,142682,56778,55499,"113.0739","0","0","0","24","73","015","55"
"2473035","2021S05022473035","Sainte-Anne-des-Plaines",15221,6005,5882,14421,14421,5440,5263,"93.4449","0","0","0","24","73","035","55"
"2474005","2021S05022474005","Mirabel",61108,25514,24795,50513,50513,20395,19631,"484.0947","0","0","0","24","74","005","55"
"2475017","2021S05022475017","Saint-Jérôme",122314,56902,54218,112480,112480,52002,48784,"336.6783","0","0","0","24","75","017","55"
"2475028","2021S05022475028","Sainte-Sophie",18080,7490,7211,15690,15690,6578,6225,"111.2001","0","0","0","24","75","028","55"
"2476008","2021S05022476008","Saint-André-d'Argenteuil",3053,1490,1330,3020,3020,1558,1302,"97.6893","0","0","0","24","76","008","55"
"2476020","2021S05022476020","Lachute",18104,9427,8411,16333,16333,8852,7572,"257.4287","0","0","0","24","76","020","55"
"2476035","2021S05022476035","Wentworth",682,802,378,533,533,788,266,"85.0305","0","0","0","24","76","035","55"
"2476043","2021S05022476043","Brownsburg-Chatham",7247,3783,3282,7122,7122,3726,3094,"244.4638","0","0","0","24","76","043","55"
"2476052","2021S05022476052","Grenville-sur-la-Rouge",4699,2759,2279,4535,4535,2778,2098,"316.4231","0","0","0","24","76","052","55"
"2476065","2021S05022476065","Harrington",967,1339,543,846,846,1379,457,"233.6532","0","0","0","24","76","065","55"
"2477022","2021S05022477022","Sainte-Adèle",46906,31300,23530,41877,41877,29723,20698,"673.9827","0","0","0","24","77","022","55"
"2478055","2021S05022478055","Montcalm",27112,17618,13170,24672,24672,17397,11779,"653.0754","0","0","0","24","78","055","55"
"2478060","2021S05022478060","Arundel",578,402,290,563,563,412,282,"63.4481","0","0","0","24","78","060","55"
"2478075","2021S05022478075","Brébeuf",3600,2760,1801,3328,3328,2810,1631,"320.3679","0","0","0","24","78","075","55"
"2478100","2021S05022478100","Val-des-Lacs",750,822,391,744,744,844,375,"126.6983","0","0","0","24","78","100","55"
"2478102","2021S05022478102","Mont-Tremblant",14551,11800,7178,12913,12913,11014,6110,"747.7113","0","0","0","24","78","102","55"
"2478130","2021S05022478130","La Minerve",4186,3655,2129,3682,3682,3673,1795,"471.6099","0","0","0","24","78","130","55"
"2478802","2021S05022478802","Doncaster",,,,,,,,"74.6165","1","1","1","24","78","802","55"
"2479025","2021S05022479025","Kiamika",3755,3636,1979,3532,3532,3716,1763,"1518.2554","0","0","0","24","79","025","55"
"2479037","2021S05022479037","Rivière-Rouge",9405,7343,4781,8859,8859,7367,4307,"1423.446","0","0","0","24","79","037","55"
"2479078","2021S05022479078","Lac-des-Écorces",5586,3772,2730,5235,5235,3551,2479,"1072.5573","0","0","0","24","79","078","55"
"2479088","2021S05022479088","Mont-Laurier",14995,7704,7073,14906,14906,7376,6709,"749.0268","0","0","0","24","79","088","55"
"2479097","2021S05022479097","Ferme-Neuve",2716,1453,1276,2706,2706,1388,1215,"786.1937","0","0","0","24","79","097","55"
"2479902","2021S05022479902","Lac-de-la-Pomme",0,0,0,0,0,0,0,"50.2698","0","0","0","24","79","902","55"
"2479910","2021S05022479910","Lac-Bazinet",0,1,0,0,0,0,0,"1547.8948","0","0","0","24","79","910","55"
"2479912","2021S05022479912","Lac-De La Bidière",0,0,0,0,0,0,0,"1530.4417","0","0","0","24","79","912","55"
"2479914","2021S05022479914","Lac-Oscar",0,0,0,0,0,0,0,"1667.8545","0","0","0","24","79","914","55"
"2479916","2021S05022479916","Lac-de-la-Maison-de-Pierre",0,0,0,0,0,0,0,"472.8843","0","0","0","24","79","916","55"
"2479920","2021S05022479920","Baie-des-Chaloupes",0,0,0,0,0,0,0,"890.1492","0","0","0","24","79","920","55"
"2479922","2021S05022479922","Lac-Douaire",5,0,0,5,5,1,1,"1957.992","0","0","0","24","79","922","55"
"2479924","2021S05022479924","Lac-Ernest",0,0,0,0,0,0,0,"339.2974","0","0","0","24","79","924","55"
"2479926","2021S05022479926","Lac-Marguerite",0,0,0,0,0,0,0,"803.5891","0","0","0","24","79","926","55"
"2480015","2021S05022480015","Notre-Dame-de-Bonsecours",1672,963,830,1715,1715,988,820,"279.4742","0","0","0","24","80","015","60"
"2480020","2021S05022480020","Notre-Dame-de-la-Paix",675,407,301,648,648,414,286,"105.9594","0","0","0","24","80","020","60"
"2480027","2021S05022480027","Saint-André-Avellin",3562,1862,1616,3749,3749,1893,1588,"137.3352","0","0","0","24","80","027","60"
"2480037","2021S05022480037","Papineauville",2153,1101,1019,2101,2101,1086,965,"61.1298","0","0","0","24","80","037","60"
"2480045","2021S05022480045","Plaisance",1129,553,502,1088,1088,537,475,"36.2063","0","0","0","24","80","045","60"
"2480055","2021S05022480055","Lochaber",3530,1704,1597,3233,3233,1491,1390,"68.7917","0","0","0","24","80","055","60"
"2480060","2021S05022480060","Lochaber-Partie-Ouest",3678,2612,1692,3349,3349,2535,1522,"768.4907","0","0","0","24","80","060","60"
"2480070","2021S05022480070","Saint-Sixte",490,219,202,469,469,227,190,"84.3352","0","0","0","24","80","070","60"
"2480078","2021S05022480078","Ripon",1735,1009,791,1542,1542,1017,705,"129.9314","0","0","0","24","80","078","60"
